,time,apparentTemperature,dewPoint,energy,humidity,pressure,temperature,visibility,windBearing,windSpeed,precipType,icon,summary,type
180,2012-08-04 18:00:00,19.35,12.03,0.199733333,0.63,1008.81,19.35,13.02,210,5.4,rain,partly-cloudy-day,Partly Cloudy,Weekend
181,2012-08-04 18:30:00,19.35,12.03,0.18011111100000002,0.63,1008.81,19.35,13.02,210,5.4,rain,partly-cloudy-day,Partly Cloudy,Weekend
182,2012-08-04 19:00:00,17.89,11.98,0.217000002,0.68,1008.88,17.89,13.28,208,4.32,rain,partly-cloudy-day,Partly Cloudy,Weekend
183,2012-08-04 19:30:00,17.89,11.98,0.195266667,0.68,1008.88,17.89,13.28,208,4.32,rain,partly-cloudy-day,Partly Cloudy,Weekend
184,2012-08-04 20:00:00,17.16,12.01,0.21295555600000002,0.72,1008.94,17.16,13.26,195,2.94,rain,clear-night,Clear,Weekend
185,2012-08-04 20:30:00,17.16,12.01,0.230111111,0.72,1008.94,17.16,13.26,195,2.94,rain,clear-night,Clear,Weekend
186,2012-08-04 21:00:00,16.13,12.79,0.240044444,0.81,1009.12,16.13,13.1,186,2.69,rain,clear-night,Clear,Weekend
187,2012-08-04 21:30:00,16.13,12.79,0.269155556,0.81,1009.12,16.13,13.1,186,2.69,rain,clear-night,Clear,Weekend
188,2012-08-04 22:00:00,15.57,12.87,0.23644444399999998,0.84,1009.1,15.57,13.68,188,2.46,rain,clear-night,Clear,Weekend
189,2012-08-04 22:30:00,15.57,12.87,0.215355556,0.84,1009.1,15.57,13.68,188,2.46,rain,clear-night,Clear,Weekend
190,2012-08-04 23:00:00,15.04,12.84,0.20344444399999997,0.87,1008.97,15.04,12.91,190,2.45,rain,clear-night,Clear,Weekend
191,2012-08-04 23:30:00,15.04,12.84,0.1802,0.87,1008.97,15.04,12.91,190,2.45,rain,clear-night,Clear,Weekend
192,2012-08-05 00:00:00,14.52,12.76,0.153755556,0.89,1008.88,14.52,11.46,196,1.92,rain,clear-night,Clear,Weekend
193,2012-08-05 00:30:00,14.52,12.76,0.13730434800000002,0.89,1008.88,14.52,11.46,196,1.92,rain,clear-night,Clear,Weekend
194,2012-08-05 01:00:00,14.06,12.77,0.12154347800000001,0.92,1008.75,14.06,10.46,206,1.77,rain,clear-night,Clear,Weekend
195,2012-08-05 01:30:00,14.06,12.77,0.106369565,0.92,1008.75,14.06,10.46,206,1.77,rain,clear-night,Clear,Weekend
196,2012-08-05 02:00:00,13.87,12.66,0.105391304,0.92,1008.78,13.87,10.09,190,1.7,rain,clear-night,Clear,Weekend
197,2012-08-05 02:30:00,13.87,12.66,0.104152174,0.92,1008.78,13.87,10.09,190,1.7,rain,clear-night,Clear,Weekend
198,2012-08-05 03:00:00,13.41,12.28,0.099608696,0.93,1008.47,13.41,9.58,203,1.31,rain,partly-cloudy-night,Partly Cloudy,Weekend
199,2012-08-05 03:30:00,13.41,12.28,0.086804348,0.93,1008.47,13.41,9.58,203,1.31,rain,partly-cloudy-night,Partly Cloudy,Weekend
200,2012-08-05 04:00:00,12.98,12.11,0.094586957,0.94,1008.41,12.98,8.35,167,1.0,rain,partly-cloudy-night,Partly Cloudy,Weekend
201,2012-08-05 04:30:00,12.98,12.11,0.100869565,0.94,1008.41,12.98,8.35,167,1.0,rain,partly-cloudy-night,Partly Cloudy,Weekend
202,2012-08-05 05:00:00,13.07,12.66,0.09526087,0.97,1008.3,13.07,8.42,179,1.22,rain,partly-cloudy-day,Partly Cloudy,Weekend
203,2012-08-05 05:30:00,13.07,12.66,0.126152174,0.97,1008.3,13.07,8.42,179,1.22,rain,partly-cloudy-day,Partly Cloudy,Weekend
204,2012-08-05 06:00:00,14.18,12.94,0.12276087,0.92,1008.16,14.18,10.11,169,1.54,rain,partly-cloudy-day,Partly Cloudy,Weekend
205,2012-08-05 06:30:00,14.18,12.94,0.120130435,0.92,1008.16,14.18,10.11,169,1.54,rain,partly-cloudy-day,Partly Cloudy,Weekend
206,2012-08-05 07:00:00,15.77,13.55,0.178891302,0.87,1008.13,15.77,11.64,174,1.27,rain,partly-cloudy-day,Partly Cloudy,Weekend
207,2012-08-05 07:30:00,15.77,13.55,0.148543478,0.87,1008.13,15.77,11.64,174,1.27,rain,partly-cloudy-day,Partly Cloudy,Weekend
208,2012-08-05 08:00:00,16.93,13.51,0.15360869800000002,0.8,1008.02,16.93,12.39,181,1.81,rain,partly-cloudy-day,Partly Cloudy,Weekend
209,2012-08-05 08:30:00,16.93,13.51,0.16354347800000002,0.8,1008.02,16.93,12.39,181,1.81,rain,partly-cloudy-day,Partly Cloudy,Weekend
210,2012-08-05 09:00:00,18.36,13.04,0.177326087,0.71,1007.79,18.36,12.87,170,2.11,rain,partly-cloudy-day,Partly Cloudy,Weekend
211,2012-08-05 09:30:00,18.36,13.04,0.152,0.71,1007.79,18.36,12.87,170,2.11,rain,partly-cloudy-day,Partly Cloudy,Weekend
212,2012-08-05 10:00:00,16.18,13.42,0.19334782600000003,0.84,1007.73,16.18,12.23,212,1.71,rain,partly-cloudy-day,Mostly Cloudy,Weekend
213,2012-08-05 10:30:00,16.18,13.42,0.237934783,0.84,1007.73,16.18,12.23,212,1.71,rain,partly-cloudy-day,Mostly Cloudy,Weekend
214,2012-08-05 11:00:00,16.46,14.29,0.247,0.87,1007.44,16.46,12.5,168,1.67,rain,partly-cloudy-day,Partly Cloudy,Weekend
215,2012-08-05 11:30:00,16.46,14.29,0.3185,0.87,1007.44,16.46,12.5,168,1.67,rain,partly-cloudy-day,Partly Cloudy,Weekend
216,2012-08-05 12:00:00,18.94,13.66,0.283717393,0.71,1007.11,18.94,12.96,185,2.84,rain,partly-cloudy-day,Partly Cloudy,Weekend
217,2012-08-05 12:30:00,18.94,13.66,0.29073913,0.71,1007.11,18.94,12.96,185,2.84,rain,partly-cloudy-day,Partly Cloudy,Weekend
218,2012-08-05 13:00:00,17.34,13.58,0.25073912800000003,0.79,1006.92,17.34,13.15,202,2.92,rain,partly-cloudy-day,Partly Cloudy,Weekend
219,2012-08-05 13:30:00,17.34,13.58,0.23947826100000003,0.79,1006.92,17.34,13.15,202,2.92,rain,partly-cloudy-day,Partly Cloudy,Weekend
220,2012-08-05 14:00:00,20.42,13.34,0.24923913,0.64,1006.42,20.42,13.52,194,3.79,rain,partly-cloudy-day,Partly Cloudy,Weekend
221,2012-08-05 14:30:00,20.42,13.34,0.268978261,0.64,1006.42,20.42,13.52,194,3.79,rain,partly-cloudy-day,Partly Cloudy,Weekend
222,2012-08-05 15:00:00,20.69,12.43,0.23284782399999998,0.59,1005.99,20.69,13.08,196,4.0,rain,partly-cloudy-day,Partly Cloudy,Weekend
223,2012-08-05 15:30:00,20.69,12.43,0.20441304300000002,0.59,1005.99,20.69,13.08,196,4.0,rain,partly-cloudy-day,Partly Cloudy,Weekend
224,2012-08-05 16:00:00,20.67,11.97,0.26665217399999996,0.57,1005.72,20.67,13.24,197,3.51,rain,partly-cloudy-day,Partly Cloudy,Weekend
225,2012-08-05 16:30:00,20.67,11.97,0.273673913,0.57,1005.72,20.67,13.24,197,3.51,rain,partly-cloudy-day,Partly Cloudy,Weekend
226,2012-08-05 17:00:00,20.37,11.58,0.22565217399999998,0.57,1005.58,20.37,13.52,201,3.44,rain,partly-cloudy-day,Partly Cloudy,Weekend
227,2012-08-05 17:30:00,20.37,11.58,0.206543478,0.57,1005.58,20.37,13.52,201,3.44,rain,partly-cloudy-day,Partly Cloudy,Weekend
228,2012-08-05 18:00:00,19.48,11.56,0.190434783,0.6,1005.26,19.48,13.49,210,3.48,rain,partly-cloudy-day,Partly Cloudy,Weekend
229,2012-08-05 18:30:00,19.48,11.56,0.197043478,0.6,1005.26,19.48,13.49,210,3.48,rain,partly-cloudy-day,Partly Cloudy,Weekend
230,2012-08-05 19:00:00,18.03,11.62,0.215043478,0.66,1005.22,18.03,13.42,202,2.83,rain,partly-cloudy-day,Partly Cloudy,Weekend
231,2012-08-05 19:30:00,18.03,11.62,0.27771739300000003,0.66,1005.22,18.03,13.42,202,2.83,rain,partly-cloudy-day,Partly Cloudy,Weekend
232,2012-08-05 20:00:00,16.82,12.36,0.246543478,0.75,1005.77,16.82,12.81,201,2.53,rain,partly-cloudy-night,Partly Cloudy,Weekend
233,2012-08-05 20:30:00,16.82,12.36,0.297304348,0.75,1005.77,16.82,12.81,201,2.53,rain,partly-cloudy-night,Partly Cloudy,Weekend
234,2012-08-05 21:00:00,16.21,12.44,0.25773913,0.78,1005.94,16.21,12.79,210,2.16,rain,clear-night,Clear,Weekend
235,2012-08-05 21:30:00,16.21,12.44,0.228391304,0.78,1005.94,16.21,12.79,210,2.16,rain,clear-night,Clear,Weekend
236,2012-08-05 22:00:00,15.72,12.89,0.211652174,0.83,1006.03,15.72,12.63,217,1.88,rain,partly-cloudy-night,Partly Cloudy,Weekend
237,2012-08-05 22:30:00,15.72,12.89,0.189369565,0.83,1006.03,15.72,12.63,217,1.88,rain,partly-cloudy-night,Partly Cloudy,Weekend
238,2012-08-05 23:00:00,15.66,13.0,0.160130435,0.84,1006.32,15.66,12.59,208,1.52,rain,partly-cloudy-night,Partly Cloudy,Weekend
239,2012-08-05 23:30:00,15.66,13.0,0.15626087,0.84,1006.32,15.66,12.59,208,1.52,rain,partly-cloudy-night,Partly Cloudy,Weekend
240,2012-08-06 00:00:00,15.58,12.98,0.145326087,0.84,1006.39,15.58,12.79,210,1.15,rain,partly-cloudy-night,Partly Cloudy,Weekday
241,2012-08-06 00:30:00,15.58,12.98,0.121111111,0.84,1006.39,15.58,12.79,210,1.15,rain,partly-cloudy-night,Partly Cloudy,Weekday
242,2012-08-06 01:00:00,15.17,12.98,0.11064444400000001,0.87,1006.3,15.17,13.21,206,1.06,rain,partly-cloudy-night,Partly Cloudy,Weekday
243,2012-08-06 01:30:00,15.17,12.98,0.10893333300000001,0.87,1006.3,15.17,13.21,206,1.06,rain,partly-cloudy-night,Partly Cloudy,Weekday
244,2012-08-06 02:00:00,15.11,13.33,0.118644444,0.89,1006.32,15.11,12.78,219,1.33,rain,partly-cloudy-night,Partly Cloudy,Weekday
245,2012-08-06 02:30:00,15.11,13.33,0.109844444,0.89,1006.32,15.11,12.78,219,1.33,rain,partly-cloudy-night,Partly Cloudy,Weekday
246,2012-08-06 03:00:00,15.09,13.33,0.1022,0.89,1006.3,15.09,12.21,232,0.93,rain,partly-cloudy-night,Mostly Cloudy,Weekday
247,2012-08-06 03:30:00,15.09,13.33,0.095711111,0.89,1006.3,15.09,12.21,232,0.93,rain,partly-cloudy-night,Mostly Cloudy,Weekday
248,2012-08-06 04:00:00,15.06,13.33,0.094155556,0.89,1006.16,15.06,12.31,224,1.36,rain,partly-cloudy-night,Partly Cloudy,Weekday
249,2012-08-06 04:30:00,15.06,13.33,0.112911111,0.89,1006.16,15.06,12.31,224,1.36,rain,partly-cloudy-night,Partly Cloudy,Weekday
250,2012-08-06 05:00:00,14.77,13.75,0.136711111,0.94,1006.35,14.77,11.44,233,1.76,rain,partly-cloudy-day,Partly Cloudy,Weekday
251,2012-08-06 05:30:00,14.77,13.75,0.143533333,0.94,1006.35,14.77,11.44,233,1.76,rain,partly-cloudy-day,Partly Cloudy,Weekday
252,2012-08-06 06:00:00,15.3,13.93,0.158311111,0.92,1006.59,15.3,12.04,245,2.3,rain,partly-cloudy-day,Partly Cloudy,Weekday
253,2012-08-06 06:30:00,15.3,13.93,0.11826666699999999,0.92,1006.59,15.3,12.04,245,2.3,rain,partly-cloudy-day,Partly Cloudy,Weekday
254,2012-08-06 07:00:00,15.93,13.95,0.148288889,0.88,1007.18,15.93,12.79,252,3.32,rain,partly-cloudy-day,Partly Cloudy,Weekday
255,2012-08-06 07:30:00,15.93,13.95,0.141933333,0.88,1007.18,15.93,12.79,252,3.32,rain,partly-cloudy-day,Partly Cloudy,Weekday
256,2012-08-06 08:00:00,17.09,13.52,0.132822222,0.79,1007.69,17.09,12.75,262,3.76,rain,partly-cloudy-day,Partly Cloudy,Weekday
257,2012-08-06 08:30:00,17.09,13.52,0.166733333,0.79,1007.69,17.09,12.75,262,3.76,rain,partly-cloudy-day,Partly Cloudy,Weekday
258,2012-08-06 09:00:00,18.34,13.24,0.17828888899999998,0.72,1008.2,18.34,12.83,255,4.18,rain,partly-cloudy-day,Partly Cloudy,Weekday
259,2012-08-06 09:30:00,18.34,13.24,0.148622222,0.72,1008.2,18.34,12.83,255,4.18,rain,partly-cloudy-day,Partly Cloudy,Weekday
260,2012-08-06 10:00:00,19.44,12.87,0.18504444399999997,0.66,1008.69,19.44,12.92,261,4.26,rain,partly-cloudy-day,Partly Cloudy,Weekday
261,2012-08-06 10:30:00,19.44,12.87,0.20648888899999998,0.66,1008.69,19.44,12.92,261,4.26,rain,partly-cloudy-day,Partly Cloudy,Weekday
262,2012-08-06 11:00:00,19.04,12.51,0.233466667,0.66,1008.99,19.04,13.62,258,4.13,rain,partly-cloudy-day,Partly Cloudy,Weekday
263,2012-08-06 11:30:00,19.04,12.51,0.24657778,0.66,1008.99,19.04,13.62,258,4.13,rain,partly-cloudy-day,Partly Cloudy,Weekday
264,2012-08-06 12:00:00,20.29,11.59,0.22797777600000002,0.57,1009.16,20.29,12.96,253,4.62,rain,partly-cloudy-day,Partly Cloudy,Weekday
265,2012-08-06 12:30:00,20.29,11.59,0.230200002,0.57,1009.16,20.29,12.96,253,4.62,rain,partly-cloudy-day,Partly Cloudy,Weekday
266,2012-08-06 13:00:00,20.03,12.06,0.18733333300000002,0.6,1009.41,20.03,12.92,255,4.39,rain,partly-cloudy-day,Partly Cloudy,Weekday
267,2012-08-06 13:30:00,20.03,12.06,0.263088889,0.6,1009.41,20.03,12.92,255,4.39,rain,partly-cloudy-day,Partly Cloudy,Weekday
268,2012-08-06 14:00:00,20.95,11.79,0.25791110899999997,0.56,1009.57,20.95,12.76,237,4.91,rain,partly-cloudy-day,Partly Cloudy,Weekday
269,2012-08-06 14:30:00,20.95,11.79,0.20953333300000002,0.56,1009.57,20.95,12.76,237,4.91,rain,partly-cloudy-day,Partly Cloudy,Weekday
270,2012-08-06 15:00:00,20.46,12.04,0.247555553,0.59,1010.29,20.46,11.96,231,5.75,rain,partly-cloudy-day,Partly Cloudy,Weekday
271,2012-08-06 15:30:00,20.46,12.04,0.204466667,0.59,1010.29,20.46,11.96,231,5.75,rain,partly-cloudy-day,Partly Cloudy,Weekday
272,2012-08-06 16:00:00,18.49,12.55,0.22593333300000001,0.68,1010.92,18.49,12.76,233,5.22,rain,partly-cloudy-day,Partly Cloudy,Weekday
273,2012-08-06 16:30:00,18.49,12.55,0.252,0.68,1010.92,18.49,12.76,233,5.22,rain,partly-cloudy-day,Partly Cloudy,Weekday
274,2012-08-06 17:00:00,17.88,12.51,0.268977778,0.71,1011.39,17.88,12.99,235,4.8,rain,partly-cloudy-day,Partly Cloudy,Weekday
275,2012-08-06 17:30:00,17.88,12.51,0.256222222,0.71,1011.39,17.88,12.99,235,4.8,rain,partly-cloudy-day,Partly Cloudy,Weekday
276,2012-08-06 18:00:00,17.35,12.46,0.28433332899999997,0.73,1011.77,17.35,12.96,233,4.24,rain,partly-cloudy-day,Partly Cloudy,Weekday
277,2012-08-06 18:30:00,17.35,12.46,0.281266664,0.73,1011.77,17.35,12.96,233,4.24,rain,partly-cloudy-day,Partly Cloudy,Weekday
278,2012-08-06 19:00:00,16.76,12.44,0.233377778,0.76,1012.39,16.76,12.59,238,3.5,rain,partly-cloudy-day,Partly Cloudy,Weekday
279,2012-08-06 19:30:00,16.76,12.44,0.251044444,0.76,1012.39,16.76,12.59,238,3.5,rain,partly-cloudy-day,Partly Cloudy,Weekday
280,2012-08-06 20:00:00,15.82,13.04,0.239755556,0.84,1013.16,15.82,13.41,235,3.64,rain,partly-cloudy-night,Partly Cloudy,Weekday
281,2012-08-06 20:30:00,15.82,13.04,0.249533333,0.84,1013.16,15.82,13.41,235,3.64,rain,partly-cloudy-night,Partly Cloudy,Weekday
282,2012-08-06 21:00:00,15.44,13.29,0.2902,0.87,1013.83,15.44,13.31,238,3.84,rain,partly-cloudy-night,Partly Cloudy,Weekday
283,2012-08-06 21:30:00,15.44,13.29,0.310444442,0.87,1013.83,15.44,13.31,238,3.84,rain,partly-cloudy-night,Partly Cloudy,Weekday
284,2012-08-06 22:00:00,15.34,12.79,0.2062,0.85,1014.53,15.34,13.7,243,4.34,rain,partly-cloudy-night,Partly Cloudy,Weekday
285,2012-08-06 22:30:00,15.34,12.79,0.20606666699999998,0.85,1014.53,15.34,13.7,243,4.34,rain,partly-cloudy-night,Partly Cloudy,Weekday
286,2012-08-06 23:00:00,15.21,11.82,0.211044447,0.8,1015.05,15.21,13.78,244,3.91,rain,partly-cloudy-night,Partly Cloudy,Weekday
287,2012-08-06 23:30:00,15.21,11.82,0.165266667,0.8,1015.05,15.21,13.78,244,3.91,rain,partly-cloudy-night,Partly Cloudy,Weekday
288,2012-08-07 00:00:00,14.57,11.03,0.148622222,0.79,1015.62,14.57,13.24,254,3.97,rain,partly-cloudy-night,Partly Cloudy,Weekday
289,2012-08-07 00:30:00,14.57,11.03,0.134,0.79,1015.62,14.57,13.24,254,3.97,rain,partly-cloudy-night,Partly Cloudy,Weekday
290,2012-08-07 01:00:00,13.94,10.58,0.12389130400000001,0.8,1016.15,13.94,13.16,259,4.13,rain,partly-cloudy-night,Partly Cloudy,Weekday
291,2012-08-07 01:30:00,13.94,10.58,0.115043478,0.8,1016.15,13.94,13.16,259,4.13,rain,partly-cloudy-night,Partly Cloudy,Weekday
292,2012-08-07 02:00:00,12.92,10.08,0.11545652199999999,0.83,1016.58,12.92,13.7,256,3.66,rain,partly-cloudy-night,Partly Cloudy,Weekday
293,2012-08-07 02:30:00,12.92,10.08,0.1115,0.83,1016.58,12.92,13.7,256,3.66,rain,partly-cloudy-night,Partly Cloudy,Weekday
294,2012-08-07 03:00:00,12.34,9.59,0.110630435,0.83,1016.81,12.34,13.34,249,3.07,rain,partly-cloudy-night,Partly Cloudy,Weekday
295,2012-08-07 03:30:00,12.34,9.59,0.102391304,0.83,1016.81,12.34,13.34,249,3.07,rain,partly-cloudy-night,Partly Cloudy,Weekday
296,2012-08-07 04:00:00,11.49,9.67,0.09367391300000001,0.89,1017.26,11.49,13.1,239,3.11,rain,partly-cloudy-night,Partly Cloudy,Weekday
297,2012-08-07 04:30:00,11.49,9.67,0.10300000000000001,0.89,1017.26,11.49,13.1,239,3.11,rain,partly-cloudy-night,Partly Cloudy,Weekday
298,2012-08-07 05:00:00,11.52,9.64,0.09945652199999999,0.88,1017.82,11.52,12.91,241,2.97,rain,partly-cloudy-day,Partly Cloudy,Weekday
299,2012-08-07 05:30:00,11.52,9.64,0.140217389,0.88,1017.82,11.52,12.91,241,2.97,rain,partly-cloudy-day,Partly Cloudy,Weekday
300,2012-08-07 06:00:00,12.21,10.23,0.166521739,0.88,1018.36,12.21,12.89,238,3.29,rain,partly-cloudy-day,Partly Cloudy,Weekday
301,2012-08-07 06:30:00,12.21,10.23,0.125934783,0.88,1018.36,12.21,12.89,238,3.29,rain,partly-cloudy-day,Partly Cloudy,Weekday
302,2012-08-07 07:00:00,13.34,10.84,0.180130435,0.85,1018.9,13.34,13.29,242,3.56,rain,partly-cloudy-day,Partly Cloudy,Weekday
303,2012-08-07 07:30:00,13.34,10.84,0.175891304,0.85,1018.9,13.34,13.29,242,3.56,rain,partly-cloudy-day,Partly Cloudy,Weekday
304,2012-08-07 08:00:00,14.37,10.92,0.162173913,0.8,1019.39,14.37,13.36,238,4.06,rain,partly-cloudy-day,Partly Cloudy,Weekday
305,2012-08-07 08:30:00,14.37,10.92,0.18243478300000002,0.8,1019.39,14.37,13.36,238,4.06,rain,partly-cloudy-day,Partly Cloudy,Weekday
306,2012-08-07 09:00:00,15.08,11.52,0.1755,0.79,1019.88,15.08,13.02,246,4.78,rain,partly-cloudy-day,Partly Cloudy,Weekday
307,2012-08-07 09:30:00,15.08,11.52,0.15545652199999999,0.79,1019.88,15.08,13.02,246,4.78,rain,partly-cloudy-day,Partly Cloudy,Weekday
308,2012-08-07 10:00:00,16.61,12.32,0.152586957,0.76,1020.2,16.61,13.52,246,5.16,rain,partly-cloudy-day,Partly Cloudy,Weekday
309,2012-08-07 10:30:00,16.61,12.32,0.184173913,0.76,1020.2,16.61,13.52,246,5.16,rain,partly-cloudy-day,Partly Cloudy,Weekday
310,2012-08-07 11:00:00,18.01,11.86,0.182826087,0.67,1020.46,18.01,13.52,248,5.28,rain,partly-cloudy-day,Partly Cloudy,Weekday
311,2012-08-07 11:30:00,18.01,11.86,0.20621739100000003,0.67,1020.46,18.01,13.52,248,5.28,rain,partly-cloudy-day,Partly Cloudy,Weekday
312,2012-08-07 12:00:00,18.62,11.08,0.172,0.62,1020.69,18.62,13.52,246,5.09,rain,partly-cloudy-day,Partly Cloudy,Weekday
313,2012-08-07 12:30:00,18.62,11.08,0.2205,0.62,1020.69,18.62,13.52,246,5.09,rain,partly-cloudy-day,Partly Cloudy,Weekday
314,2012-08-07 13:00:00,19.32,10.61,0.244891302,0.57,1020.87,19.32,13.07,247,4.58,rain,partly-cloudy-day,Partly Cloudy,Weekday
315,2012-08-07 13:30:00,19.32,10.61,0.223,0.57,1020.87,19.32,13.07,247,4.58,rain,partly-cloudy-day,Partly Cloudy,Weekday
316,2012-08-07 14:00:00,18.85,11.09,0.21245652399999998,0.61,1021.16,18.85,13.52,239,4.92,rain,partly-cloudy-day,Partly Cloudy,Weekday
317,2012-08-07 14:30:00,18.85,11.09,0.23752173899999998,0.61,1021.16,18.85,13.52,239,4.92,rain,partly-cloudy-day,Partly Cloudy,Weekday
318,2012-08-07 15:00:00,17.79,11.53,0.227130435,0.67,1021.16,17.79,13.07,225,4.81,rain,partly-cloudy-day,Partly Cloudy,Weekday
319,2012-08-07 15:30:00,17.79,11.53,0.21034782600000002,0.67,1021.16,17.79,13.07,225,4.81,rain,partly-cloudy-day,Partly Cloudy,Weekday
320,2012-08-07 16:00:00,18.05,12.03,0.19826087,0.68,1021.37,18.05,13.07,229,4.72,rain,partly-cloudy-day,Mostly Cloudy,Weekday
321,2012-08-07 16:30:00,18.05,12.03,0.240434783,0.68,1021.37,18.05,13.07,229,4.72,rain,partly-cloudy-day,Mostly Cloudy,Weekday
322,2012-08-07 17:00:00,17.53,12.32,0.266347826,0.72,1021.4,17.53,12.89,229,4.13,rain,partly-cloudy-day,Partly Cloudy,Weekday
323,2012-08-07 17:30:00,17.53,12.32,0.283086954,0.72,1021.4,17.53,12.89,229,4.13,rain,partly-cloudy-day,Partly Cloudy,Weekday
324,2012-08-07 18:00:00,17.27,12.54,0.25773913,0.74,1021.57,17.27,12.92,231,4.07,rain,partly-cloudy-day,Mostly Cloudy,Weekday
325,2012-08-07 18:30:00,17.27,12.54,0.21284782600000002,0.74,1021.57,17.27,12.92,231,4.07,rain,partly-cloudy-day,Mostly Cloudy,Weekday
326,2012-08-07 19:00:00,16.62,12.54,0.24234782600000002,0.77,1021.76,16.62,12.68,232,3.69,rain,partly-cloudy-day,Partly Cloudy,Weekday
327,2012-08-07 19:30:00,16.62,12.54,0.234130435,0.77,1021.76,16.62,12.68,232,3.69,rain,partly-cloudy-day,Partly Cloudy,Weekday
328,2012-08-07 20:00:00,15.73,13.07,0.211130435,0.84,1022.0,15.73,11.01,215,2.4,rain,partly-cloudy-night,Partly Cloudy,Weekday
329,2012-08-07 20:30:00,15.73,13.07,0.227391304,0.84,1022.0,15.73,11.01,215,2.4,rain,partly-cloudy-night,Partly Cloudy,Weekday
330,2012-08-07 21:00:00,14.88,13.11,0.238869565,0.89,1022.04,14.88,9.21,194,2.45,rain,partly-cloudy-night,Partly Cloudy,Weekday
331,2012-08-07 21:30:00,14.88,13.11,0.267130435,0.89,1022.04,14.88,9.21,194,2.45,rain,partly-cloudy-night,Partly Cloudy,Weekday
332,2012-08-07 22:00:00,14.84,13.91,0.220369565,0.94,1021.91,14.84,11.6,203,2.62,rain,partly-cloudy-night,Mostly Cloudy,Weekday
333,2012-08-07 22:30:00,14.84,13.91,0.20223913,0.94,1021.91,14.84,11.6,203,2.62,rain,partly-cloudy-night,Mostly Cloudy,Weekday
334,2012-08-07 23:00:00,15.03,13.98,0.174891304,0.93,1021.9,15.03,11.04,210,2.49,rain,partly-cloudy-night,Mostly Cloudy,Weekday
335,2012-08-07 23:30:00,15.03,13.98,0.170456522,0.93,1021.9,15.03,11.04,210,2.49,rain,partly-cloudy-night,Mostly Cloudy,Weekday
336,2012-08-08 00:00:00,15.48,14.49,0.143934783,0.94,1021.75,15.42,7.32,219,2.81,rain,partly-cloudy-night,Mostly Cloudy,Weekday
337,2012-08-08 00:30:00,15.48,14.49,0.144244444,0.94,1021.75,15.42,7.32,219,2.81,rain,partly-cloudy-night,Mostly Cloudy,Weekday
338,2012-08-08 01:00:00,15.59,14.63,0.132888889,0.94,1021.73,15.52,6.74,216,2.46,rain,partly-cloudy-night,Mostly Cloudy,Weekday
339,2012-08-08 01:30:00,15.59,14.63,0.109288889,0.94,1021.73,15.52,6.74,216,2.46,rain,partly-cloudy-night,Mostly Cloudy,Weekday
340,2012-08-08 02:00:00,16.02,15.17,0.1076,0.96,1021.73,15.88,9.09,225,2.64,rain,partly-cloudy-night,Mostly Cloudy,Weekday
341,2012-08-08 02:30:00,16.02,15.17,0.105311111,0.96,1021.73,15.88,9.09,225,2.64,rain,partly-cloudy-night,Mostly Cloudy,Weekday
342,2012-08-08 03:00:00,16.05,15.17,0.10077777800000001,0.95,1021.71,15.92,9.5,238,2.87,rain,partly-cloudy-night,Mostly Cloudy,Weekday
343,2012-08-08 03:30:00,16.05,15.17,0.08795555599999999,0.95,1021.71,15.92,9.5,238,2.87,rain,partly-cloudy-night,Mostly Cloudy,Weekday
344,2012-08-08 04:00:00,16.14,15.18,0.099622222,0.95,1021.78,16.02,9.37,238,2.47,rain,partly-cloudy-night,Mostly Cloudy,Weekday
345,2012-08-08 04:30:00,16.14,15.18,0.101022222,0.95,1021.78,16.02,9.37,238,2.47,rain,partly-cloudy-night,Mostly Cloudy,Weekday
346,2012-08-08 05:00:00,16.08,15.18,0.102311111,0.95,1021.83,15.94,9.93,231,2.24,rain,partly-cloudy-day,Mostly Cloudy,Weekday
347,2012-08-08 05:30:00,16.08,15.18,0.157977776,0.95,1021.83,15.94,9.93,231,2.24,rain,partly-cloudy-day,Mostly Cloudy,Weekday
348,2012-08-08 06:00:00,16.39,15.24,0.141622222,0.94,1022.06,16.27,10.01,237,2.53,rain,partly-cloudy-day,Partly Cloudy,Weekday
349,2012-08-08 06:30:00,16.39,15.24,0.133688889,0.94,1022.06,16.27,10.01,237,2.53,rain,partly-cloudy-day,Partly Cloudy,Weekday
350,2012-08-08 07:00:00,17.27,15.44,0.170288889,0.9,1022.42,17.16,10.46,248,2.66,rain,partly-cloudy-day,Mostly Cloudy,Weekday
351,2012-08-08 07:30:00,17.27,15.44,0.17724444399999997,0.9,1022.42,17.16,10.46,248,2.66,rain,partly-cloudy-day,Mostly Cloudy,Weekday
